"id","fullpath"
"212308","р-н Аксубаевский д Новый Татарский Адам ул Крайняя"
"222943","р-н Буинский с Большое Фролово ул Ленина"
"221012","р-н Буинский с Старый Студенец ул Ф.Энгельса"
"218469","р-н Атнинский с Кошар ул Х.Такташ"
"210775","р-н Агрызский г Агрыз ул Деповская"
"248527","р-н Тукаевский тер. СНТ Ромашка ул Сиреневая"
"243620","р-н Тетюшский с Кашка ул Отрадная"
"228461","р-н Заинский г Заинск ул Нижняя"
"213640","р-н Альметьевский с Новая Михайловка ул Заречная"
"1941347","р-н Лаишевский с Большие Кабаны ул Николая Гастелло"
"230314","р-н Зеленодольский д Русские Наратлы ул Зеленая"
"206129","г Казань ул Турского"
"206492","г Казань ул Силикатная"
"235526","р-н Мамадышский д Ахманово ул Ленина"
"235259","р-н Лаишевский д Тангачи ул Парусная"
"243564","р-н Тукаевский тер. ПОСТ Зеленые горки ул 45-я"
"216855","р-н Алькеевский с Борискино ул Полевая"
"224544","р-н Высокогорский д Чернышевка ул Солнечная"
"225134","р-н Елабужский г Елабуга тер. СТ Сизовец ул 41-я"
"223608","р-н Буинский г Буинск ул Энгельса"
"247225","р-н Тетюшский с Алекина Поляна ул Школьная"
"236387","р-н Нижнекамский пгт Камские Поляны ул Центральная"
"238474","р-н Нижнекамский с Шереметьевка ул Степная"
"230999","р-н Камско-Устьинский пгт Камское Устье ул Садовая"
"210218","г Набережные Челны промзона БСИ стр АТХ-10"
"215188","р-н Альметьевский г Альметьевск ул Гамила Афзала"
"224862","р-н Елабужский г Елабуга пер Придорожный"
"242043","р-н Пестречинский д Куюки ул Татарстан"
"240497","р-н Сабинский с Казанче-Бигеней ул Дзержинского"
"242774","р-н Сармановский пгт Джалиль ул Сосновая"
"221505","р-н Буинский с Новые Чечкабы ул Мира"
"216922","р-н Альметьевский г Альметьевск мкр. Урсала ул Роберта Ракипова"
"232515","р-н Кукморский д Саз-Тамак ул Ленина"
"209166","г Казань тер подсобное хозяйство Татваленка"
"215571","р-н Альметьевский с Новое Суркино ул Центральная"
"209167","г Казань ул 2-я Героев Хасана"
"243015","р-н Сармановский д Дусюмово ул Советская"
"224615","р-н Высокогорский с Камаево ул Садовая"
"228923","р-н Заинский г Заинск ул Мударриса Аглямова"
"224105","р-н Буинский с Каменный Брод ул Центральная"
"223399","р-н Буинский с Энтуганы ул Строительная"
"213023","р-н Алексеевский д Старое Муллино ул Солнечная"
"228664","р-н Зеленодольский с Новая Тура ул Овражная"
"224158","р-н Елабужский с Бехтерево ул Дальняя"
"232043","р-н Камско-Устьинский пгт Куйбышевский Затон ул Молодежная"
"219823","р-н Атнинский д Зильгильде ул Ягодная"
"215530","р-н Альметьевский г Альметьевск ул Овражная"
"227097","р-н Елабужский г Елабуга тер ГТ Спутник ул Восточная"
"211082","г Казань тер Сад Дачная"
"215318","р-н Актанышский с Актаныш ул им З.Басыйрова"
"222718","р-н Бугульминский пгт Карабаш ул Подстанция 23"
"241210","р-н Пестречинский с Старое Шигалеево ул Лесная"
"239894","р-н Новошешминский с Простые Челны ул 1 Мая"
"206951","г Набережные Челны промзона Промышленно-коммунальная зона стр НТЦ ОАО КАМАЗ"
"215186","р-н Альметьевский с Кичуй ул Центральная"
"222925","р-н Высокогорский д Бикнарат ул Центральная"
"224302","р-н Высокогорский д Яшь Кеч ул Садовая"
"226273","р-н Верхнеуслонский д Канаш ул Тихая"
"235669","р-н Лаишевский п Русские Саралы ул Берёзовая"
"234009","р-н Мамадышский с Рагозино ул Молодежная"
"239753","р-н Новошешминский с Азеево ул Ленина"
"228281","р-н Кайбицкий с Большие Кайбицы ул Молодежная"
"1954262","р-н Тукаевский с Бетьки пер Рябиновый"
"215137","р-н Альметьевский с Маметьево ул Мириханова"
"234878","р-н Менделеевский с Ижевка пер Курортный"
"238045","р-н Менделеевский с Сетяково ул Дружбы"
"231398","р-н Кайбицкий с Большие Кайбицы ул Набережная"
"246732","р-н Тукаевский д Азьмушкино ул М.Джалиля"
"233797","р-н Лаишевский с Столбище ул Кербинская"
"227870","р-н Высокогорский с Усады ул Сиреневая"
"226700","р-н Высокогорский с Каймары ул Книжная"
"248672","р-н Черемшанский с Черемшан ул Марада Мустафина"
"231425","р-н Кайбицкий с Старое Тябердино ул Уральская"
"250673","р-н Черемшанский с Лашманка ул Пролетарская"
"244318","р-н Тукаевский с Нижний Суык-Су ул Парковая"
"250678","р-н Чистопольский с Нарат-Елга ул Колхозная"
"228580","р-н Кайбицкий с Малое Русаково ул Кутузова"
"248265","р-н Тукаевский тер. СНТ Тогаево ул Прибрежная полоса"
"248181","р-н Тукаевский тер. ДНТ Турбина ул Двадцать первая"
"210566","г Набережные Челны б-р им Хусаина Ямашева"
"225025","р-н Верхнеуслонский с Набережные Моркваши ул Молодежная"
"239159","р-н Пестречинский с Кощаково ул Табачникова"
"243236","р-н Тетюшский с Большие Атряси ул Молодежная"
"227755","р-н Елабужский г Елабуга пер Средний"
"225068","р-н Елабужский д Большая Тарловка ул Родниковая"
"237701","р-н Нурлатский с Новая Тумба ул Михайлова"
"208748","г Казань ул Николая Заболоцкого"
"1878084","р-н Елабужский г Елабуга ул Шабалина"
"225619","р-н Заинский с Новоспасск ул Школьная"
"241824","р-н Сармановский с Сарманово ул Ф.Яруллина"
"225729","р-н Заинский д Кадыково ул Центральная"
"248287","р-н Тюлячинский п Узяк ул Хафизова"
"216739","р-н Арский г Арск ул Сибирский тракт"
"228081","р-н Зеленодольский п Дубровка ул Кедровая"
"230347","р-н Зеленодольский д Чирючи ул Камташ"
"226404","р-н Высокогорский п ж/д станции Высокая Гора ул Зеленая"
"247205","р-н Чистопольский г Чистополь ул Базарная"
"224250","р-н Высокогорский д Махмур ул Пушкина"
"245466","р-н Тукаевский тер. ДНП УК Усадьба ул Шереметьевых"
"214052","р-н Альметьевский г Альметьевск ул Тупиковая"
"222855","р-н Буинский с Новоселки ул Шоссейная"
"209327","г Набережные Челны ул имени Мисбаха Халиуллина"
"238913","р-н Новошешминский с Слобода Волчья ул Заозерная"
"247170","р-н Тукаевский тер. СНТ Кузнечный ул Гусейная"
"221080","р-н Буинский г Буинск ул Кутузова"
"215614","р-н Альметьевский г Альметьевск ул Красногвардейская"
"205596","г Казань ул Качалова"
"206458","г Казань ул Паратская"
"213085","р-н Актанышский с Старое Байсарово ул Молодежная"
"228295","р-н Зеленодольский г Зеленодольск ул Первомайская"
"212503","р-н Актанышский с Старое Тлякеево ул Ямалова"
"226498","р-н Елабужский с Большое Елово ул 40 лет Победы"
"224735","р-н Буинский с Ивашевка ул Дачная"
"247780","р-н Чистопольский с Галактионово ул Малая"
"246791","р-н Тюлячинский п Лесной ул Приозерная"
"248235","р-н Тукаевский тер. СНТ Алан ул Тринадцатая"
"245331","р-н Спасский д Кожаевка ул Лесная"
"237540","р-н Менделеевский с Бизяки ул Рифката Тазиева"
"248282","р-н Тукаевский тер. СНТ Алан ул Одиннадцатая"
"230445","р-н Кукморский г. Кукмор ул Железнодорожная"
"218044","р-н Альметьевский д Багряж ул Красная Звезда"
"1880841","р-н Тукаевский тер. Птицеводческий комплекс ул Майская"
"220264","р-н Балтасинский пгт Балтаси ул Мира"
"212842","г Набережные Челны ул Рассветная"
"244466","р-н Тукаевский тер. СНТ Станкостроитель ул Двадцать вторая"
"226336","р-н Высокогорский д Ибря ул Тукая"
"235191","р-н Лаишевский с Усады ул Весенняя"
"228494","р-н Зеленодольский д Васюково ул Ибрагимова"
"237035","р-н Мензелинский д Степановка ул Богдановка"
"224384","р-н Высокогорский д Новые Бирюли ул Зеленая"
"1861640","р-н Лаишевский с Песчаные Ковали ул Отрадная"
"234815","р-н Лаишевский с Габишево ул Московская"
"232224","р-н Лаишевский с Никольское ул Овражная"
"220078","р-н Арский г Арск ул Вагизовых"
"229598","р-н Заинский г Заинск ул Преображенская"
"1939717","р-н Лаишевский с Сокуры ул Бирюзовая"
"230919","р-н Лаишевский д Травкино ул Пушкина"
"236454","р-н Нижнекамский с Старошешминск ул Колхозная"
"239244","р-н Пестречинский д Камыш ул Тенистая"
"229307","р-н Камско-Устьинский пгт Куйбышевский Затон ул Чиркова"
"229245","р-н Зеленодольский с Большие Кургузи ул Накипа Сафина"
"221173","р-н Буинский г Буинск ул С.Садыковой"
"1912334","р-н Лаишевский с Большие Кабаны ул Александра Пушкина"
"240203","р-н Нурлатский с Чувашский Тимерлек пер Советский"
"238846","р-н Мензелинский с Кузембетьево ул Полевая"
"240431","р-н Рыбно-Слободский с Анатыш ул Свободная"
"225987","р-н Елабужский д Черенга ул Первомайская"
"246877","р-н Тюлячинский с Абди ул Кирова"
"233097","р-н Лаишевский д Обухово ул Усадебная"
"217195","р-н Атнинский с Нижняя Береске ул Культурная"
"231491","р-н Кайбицкий с Большое Подберезье ул Калинина"
"242395","р-н Спасский с Ямбухтино ул Х.Такташа"
"247730","р-н Чистопольский г Чистополь ул Комсомольская"
"247781","р-н Чистопольский г Чистополь ул Г.Тукая"
"214944","р-н Альметьевский с Новая Михайловка ул Нагорная"
"230795","р-н Зеленодольский п Дубровка ул Лазурная"
"240521","р-н Пестречинский с Ленино-Кокушкино ул Фабричная"
"216313","р-н Арский с Шушмабаш ул Северная"
"224234","р-н Высокогорский п ж/д разъезда Киндери ул Станционная"
"226833","р-н Высокогорский п ж/д станции Высокая Гора ул Пионерская"
"242943","р-н Сабинский пгт Богатые Сабы ул Идегей"
"238865","р-н Муслюмовский с Русский Шуган ул Центральная"
"216738","р-н Арский с Большие Верези ул Г.Тукая"
"212279","р-н Аксубаевский д Алексеевка ул Зеленая"
"246117","р-н Тукаевский п Сосновый Бор ул Строителей"
"215333","р-н Альметьевский с Верхний Акташ ул Суворова"
"239548","р-н Рыбно-Слободский с Биектау ул М.Джалиля"
"207002","г Казань ул Поперечно-Краснококшайская"
"207120","г Казань ул Тельмана"
"214894","р-н Актанышский с Поисево ул Механизаторов"
"234167","р-н Лаишевский д Вороновка ул Центральная"
"228389","р-н Камско-Устьинский пгт Камское Устье ул Гагарина"
"217097","р-н Алькеевский с Нижнее Алькеево ул Мира"
"222608","р-н Бугульминский пгт Карабаш ул З.Космодемьянской"
"237912","р-н Новошешминский с Новошешминск ул Д.Бедного"
"248290","р-н Тукаевский тер. СНТ Орбита ул Добрая"
"248998","р-н Тукаевский тер. СНТ Шильна ул Семнадцатая"
"213658","р-н Актанышский п Терпеле ул Центральная"
"234386","р-н Мамадышский с Кулущи ул Пушкина"
"223305","р-н Бугульминский д Кзыл-Чишма ул Октябрьская"
"238704","р-н Пестречинский с Кобяково ул Школьная"
"236165","р-н Мамадышский п Березовая Поляна тер им Ленина КП"
"235408","р-н Лаишевский д Тангачи ул Береговая"
"228432","р-н Елабужский с Покровское ул Малогорная"
"210701","г Казань ул Сабай (Петровский)"
"247977","р-н Тюлячинский с Шадки ул Молодежная"
"233202","р-н Кукморский с Лубяны ул Смольная"
"217467","р-н Апастовский с Куштово ул Галимзяна Ибрагимова"
"204528","г Казань ул Полянская"
"52047135","р-н Высокогорский тер. Промышленная зона База Киндери"
"52075664","р-н Высокогорский п Инеш ул. Лучистая"
"1953528","р-н Высокогорский д Макаровка ул Луговая"
"1953997","г Казань ул Млечная"
"52076471","р-н Сабинский тер. Свинокомплекс"
"1941343","р-н Лаишевский с Большие Кабаны пер Тихий"
"206889","г Казань ул Васильченко"
"229389","р-н Зеленодольский тер. СНТ Строитель-2"
"235437","р-н Мамадышский г Мамадыш пер Зеленый"
"1857654","р-н Высокогорский д Яшь Кеч пер Свободы"
"1833227","р-н Верхнеуслонский с Набережные Моркваши ул Тауфика"
"244515","р-н Тукаевский тер. ПОСТ Зеленые горки ул 13-я"
"210458","г Набережные Челны тер ПК Автостоянка Прибрежная"
"1827438","р-н Ютазинский с Каракашлы тер. Гидротехническое сооружение (ГТС)"
"243599","р-н Спасский кв-л 151101"
"239646","р-н Пестречинский кв-л 051608"
"221923","р-н Высокогорский д Глухово"
"1961439","р-н Лаишевский д Зимняя Горка ул Клубничная"
"1939500","р-н Лаишевский с Сокуры ул Эсперанто"
"52006740","г Казань тер Потребительский кооператив База Отдыха Эдем"
"1939901","р-н Пестречинский д Куюки ул Тихая"
"1806414",""
"1942723","р-н Лаишевский с Сокуры ул Профсоюзная"
"1942737","р-н Лаишевский с Сокуры ул Фруктовая"
"1942746","р-н Лаишевский с Сокуры ул Вербная"
"1956893","г Казань ул 6-я Рождественская"
"1947048","р-н Лениногорский с Новый Иштеряк тер. Места захоронения"
"238987","р-н Мензелинский г Мензелинск ул Энтузиастов"
"1963018","р-н Агрызский с Красный Бор ул Ключевая"
"52013486","р-н Зеленодольский д Ивановское ул. Салиха Ерзина"
"52013502","р-н Зеленодольский д Ивановское ул. Победы"
"1806174",""
"1875480",""
"204674","г Казань тер. ГСК Тайга"
"205030","г Казань тер ГСК Ипподром-2"
"209191","г Казань тер. ГСК Авангард"
"206689","г Казань тер. СНТ Локомотив"
"206856","г Набережные Челны ул Надежды"
"206370","г Казань ул 12-я Новосельская"
"207727","г Набережные Челны промзона Промышленно-коммунальная зона тер Авторынок Центральный"
"207025","г Набережные Челны промзона Промышленно-коммунальная зона тер Промкомзона 2"
"207790","г Казань ул 3-я Рубежная"
"210604","г Казань ул Зеленая (Чебакса)"
"209309","г Набережные Челны ул Николая Иванцова"
"208314","г Казань тер ГСК Кировец"
"209647","г Казань тер. СНТ Садовод"
"208570","г Набережные Челны тер ПГСК ЭМИН"
"212047","р-н Аксубаевский с Урмандеево ул Пионерская"
"212620","р-н Аксубаевский с Старые Киязлы ул Садовая"
"214495","р-н Альметьевский с Кичучатово ул Гагарина"
"213215","р-н Альметьевский г Альметьевск"
"212925","р-н Азнакаевский д Агирово тер Места захоронения"
"215202","р-н Аксубаевский д Тарханка кв-л 120804"
"216608","р-н Альметьевский г Альметьевск снт СНОГ Строитель"
"216237","р-н Альметьевский д Кителга ул Молодежная"
"217128","р-н Альметьевский тер. СНТ Березка"
"217446","р-н Арский с Купербаш ул Школьная"
"217435","р-н Альметьевский с Кузайкино ул Заречная"
"218189","р-н Апастовский п Каратунского Хлебоприемного Пункта ул Береговая"
"219170","р-н Апастовский д Кулганы ул Тукая"
"219897","р-н Бугульминский с Новое Сумароково ул Центральная"
"218699","р-н Альметьевский г Альметьевск тер. СНОГ Нефтепроводчик"
"224834","р-н Буинский с Чувашские Кищаки ул Пролетарская"
"225854","р-н Заинский д Новая Деревня ул Новая"
"228204","р-н Зеленодольский с Нурлаты"
"229653","р-н Заинский г Заинск тер. СО Энергетик"
"229825","р-н Заинский д Ахметьево ул Речная"
"231247","р-н Лаишевский тер снт Связист"
"231033","р-н Зеленодольский с Айша ул Тепличный комбинат"
"231138","р-н Зеленодольский г Зеленодольск тер. СТ Красная горка-4"
"233595","р-н Мамадышский д Сарбаш ул Зеленая"
"234418","р-н Мамадышский кв-л 650701"
"233890","р-н Мамадышский с Кляуш"
"236363","р-н Нижнекамский кв-л 030901"
"236496","р-н Нижнекамский тер Паевые земли"
"236733","р-н Нижнекамский с Каенлы ул Татарстан"
"236752","р-н Нурлатский с Курманаево"
"237337","р-н Нурлатский с Гайтанкино ул Спортивная"
"52079491","р-н Мамадышский г Мамадыш ул Ирека Магасумова"
"238574","р-н Нижнекамский г Нижнекамск д Дмитриевка тер СТ Строитель тер массив СМУ-3"
"240214","р-н Нижнекамский пгт Камские Поляны мкр. Новосел"
"241177","р-н Нурлатский д Ахметово пер Центральный"
"248219","р-н Тукаевский тер. СНТ Тогаево ул Тридцать четвертая"
"249737","р-н Чистопольский д Подколок"
"252633","р-н Черемшанский д Кзыл-Чишма ул Советская"
"1884934","р-н Буинский с Бикмуразово ул 2-я Молодежная"
"215552","р-н Альметьевский кв-л 000000"
"1933283","р-н Чистопольский г Чистополь тер. ЛОЛ Березка"
"1933303","р-н Лаишевский с Сокуры ул Заря"
"52091815","р-н Пестречинский с Конь ул. Овражная"
"1848894","р-н Аксубаевский кв-л 020602"
"214176","р-н Актанышский с Актаныш ул Г.Тукая"
"52041586","г Казань ул Журавлиная (Кульсеитово)"
"1842530","р-н Бугульминский г Бугульма тер. ГСК Водолей"
"1842533","р-н Бугульминский г Бугульма тер. ГСК Гигиенист"
"1825655","р-н Лениногорский кв-л 190901"
"1841464","р-н Лаишевский д Каипы ул Каштановая"
"217680","р-н Альметьевский с Кичучатово ул Калинина"
"237089","р-н Муслюмовский с Уразметьево"
"238401","р-н Муслюмовский с Тойгильдино ул Центральная"
"239301","р-н Муслюмовский с Буляк ул Пионерская"
"1957738","р-н Пестречинский д Куюки ул 21-й Квартал"
"1843865","р-н Нурлатский кв-л 110403"
"52041691","р-н Пестречинский д им. ТатЦИКа ул. Мешинская"
"248261","р-н Тюлячинский с Большие Нырси ул Гагарина"
"227447","р-н Высокогорский д Старые Бирюли ул Дачная"
"1862074","р-н Тукаевский тер. СНТ Иволга ул Урожайная"
"1846947","р-н Высокогорский тер. Паевые земли"
"210884","р-н Агрызский с Варклед-Бодья ул Новая"
"209760","р-н Агрызский д Мадьяр"
"213476","р-н Алексеевский пгт Алексеевское ул Тимирязева"
"214990","р-н Алексеевский пгт Алексеевское ул Сафиуллина"
"1834449","р-н Высокогорский д Кудаш тер. Огороды Кудаш"
"211137","р-н Азнакаевский тер. Водоснабжение"
"211186","р-н Азнакаевский г Азнакаево тер ГО Подгорная N33"
"211278","р-н Азнакаевский г Азнакаево тер ГО М.Султангалиева N19А"
"211194","р-н Азнакаевский д Банки-Сухояш"
"211370","р-н Азнакаевский д Ирекле"
"211800","р-н Азнакаевский с Буляк ул Набережная"
"211948","р-н Азнакаевский г Азнакаево ул Шатлык"
"212446","р-н Азнакаевский кв-л 050107"
"212747","р-н Азнакаевский с Тумутук ул Тельмана"
"212828","р-н Азнакаевский д Суюндук тер Места захоронения"
"212939","р-н Азнакаевский с Какре-Елга ул Профсоюзная"
"212914","р-н Азнакаевский г Азнакаево ул Т.Гиззата"
"213313","р-н Азнакаевский с Уразаево ул Садовая"
"213914","р-н Азнакаевский г Азнакаево ул Ф.Галиева"
"213969","р-н Азнакаевский г Азнакаево ул Чишмэбуй"
"214147","р-н Азнакаевский с Масягутово ул 1 Мая"
"214334","р-н Азнакаевский г Азнакаево ул Котовского"
"214458","р-н Азнакаевский с Карамалы ул Центральная"
"214521","р-н Азнакаевский с Нижнее Якеево ул Кашапова"
"214709","р-н Азнакаевский пгт Актюбинский ул М.Джалиля"
"215258","р-н Азнакаевский п Тырыш ул 70 лет Октября"
"218540","р-н Бавлинский с Потапово-Тумбарла ул Первомайская"
"219062","р-н Бугульминский с Татарская Дымская ул Сайдашева"
"219164","р-н Бугульминский г Бугульма пер Солнечный"
"219498","р-н Бугульминский г Бугульма ул Волоколамская"
"219517","р-н Бугульминский г Бугульма ул Полевая"
"219799","р-н Бугульминский с Солдатская Письмянка ул Подстанция"
"219834","р-н Бугульминский тер Паевые земли"
"220331","р-н Бавлинский кв-л 130804"
"220182","р-н Бавлинский г Бавлы ул Щербакова"
"220431","р-н Бугульминский г Бугульма пер Дмитрия Фурманова"
"220487","р-н Бугульминский г Бугульма ул Сельхозтехники"
"220440","р-н Бавлинский г Бавлы ул Лесхозная"
"220596","р-н Бугульминский пгт Карабаш ул Алиша"
"220793","р-н Бугульминский г Бугульма пер Коммунальный"
"220900","р-н Бугульминский г Бугульма ул Александра Герцена"
"221139","р-н Бугульминский с Петровка ул Зеленая"
"220704","р-н Бугульминский с Андреевка"
"221389","р-н Бугульминский г Бугульма пер 9-й"
"221839","р-н Бавлинский кв-л 060203"
"233924","р-н Лаишевский с Егорьево"
"221847","р-н Бугульминский с Татарская Дымская ул Советская"
"221869","р-н Бугульминский с Солдатская Письмянка ул Верхняя"
"221858","р-н Бавлинский с Кзыл-Яр пер Кирова"
"221926","р-н Бугульминский д Алкино"
"221502","р-н Бавлинский п Таллы-Куль ул Приозерная"
"222134","р-н Бугульминский г Бугульма тер ГСК работников госучреждений"
"222698","р-н Бугульминский д Забугоровка ул Шоссейная"
"222758","р-н Бугульминский г Бугульма ул Красногвардейская"
"1842545","р-н Бугульминский г Бугульма тер. ГСК Тепловик"
"222896","р-н Бугульминский с Петровка ул Луговая"
"223172","р-н Бугульминский г Бугульма пер Петра Ненастина"
"223222","р-н Бугульминский с Татарская Дымская"
"232157","р-н Лениногорский п Верхний Каран ул Верхняя"
"232542","р-н Лениногорский с Каркали ул Вахитова"
"1806801",""
"233235","р-н Лениногорский с Михайловка ул Центральная"
"233636","р-н Лениногорский с Новый Утямыш ул Октябрьская"
"233615","р-н Лениногорский с Федотовка ул Советская"
"235603","р-н Лениногорский г Лениногорск ул Коммунальников"
"235800","р-н Лениногорский г Лениногорск ул Светлая"
"236051","р-н Лениногорский с Верхние Чершилы"
"247519","р-н Ютазинский с Акбаш ул 1 Мая"
"247874","р-н Ютазинский д Алабакуль тер. Места захоронения"
"249375","р-н Ютазинский пгт Уруссу ул Победы"
"224793","р-н Елабужский с Морты ул Сельхозтехника"
"249475","р-н Ютазинский д Алабакуль п/р биологические очистные сооружения"
"250408","р-н Ютазинский с Байряка"
"250413","р-н Ютазинский д Ак-Чишма тер. Места захоронения"
"250419","р-н Ютазинский с Байряка ул Пушкина"
"250535","р-н Ютазинский пгт Уруссу тер ГО Декабристов"
"251056","р-н Ютазинский п Урал ул Уральская"
"251127","р-н Ютазинский пгт Уруссу тер ГО Пушкина N91"
"251828","р-н Ютазинский с Каракашлы ул Нуримана"
"1831391","р-н Бугульминский кв-л 100404"
"235688","р-н Мамадышский с Красная Горка ул Пугачева"
"1890755","р-н Нижнекамский тер СНТ Кровля ул Охотников"
"214004","р-н Алькеевский с Старые Салманы ул Вахитова"
"214895","р-н Альметьевский д Сабанче ул Султанова"
"235322","р-н Мамадышский г Мамадыш ул Веры Фигнер"
"213254","р-н Актанышский д Буаз-Куль ул М.Вахитова"
"1941043","р-н Сабинский с Мингер ул Балыклы"
"218251","р-н Атнинский с Большая Атня ул Пушкина"
"246400","р-н Тукаевский с Калмаш ул Тукая"
"1884087","г Казань тер. Автодорога М-7 Волга"
"52043643","р-н Лаишевский с Тетеево ул. Парковая"
"1853226","г Казань ул Петра Полушкина"
"220640","р-н Бавлинский д Измайлово ул Первомайская"
"225116","р-н Буинский г Буинск ул Щорса"
"213870","р-н Альметьевский с Кульшарипово ул Южная"
"216910","р-н Арский с Большие Верези"
"226327","р-н Елабужский с Танайка ул Мира"
"234930","р-н Мензелинский с Кадряково ул Кирова"
"237533","р-н Мензелинский д Усаево ул Молодежная"
"1827444","р-н Ютазинский с Каракашлы тер Лесной фонд"
"1841585","р-н Бавлинский кв-л 040908"
"1845080","р-н Ютазинский с Абсалямово тер. Сад Молодежный"
"221057","р-н Буинский д Отрада"
"222984","р-н Буинский д Протопопово ул Интернациональная"
"228778","р-н Зеленодольский с Большие Ключи"
"223793","р-н Буинский с Нижний Наратбаш ул Х.Абузярова"
"1849527","р-н Лениногорский кв-л 030305"
"224196","р-н Буинский с Чувашские Кищаки ул Школьная"
"231411","р-н Кукморский д Балды-Кня ул Гагарина"
"235106","р-н Лениногорский п им. Мичурина ул Лесная"
"244811","р-н Тукаевский д Новые Ерыклы ул Верхние Ерыклы"
"1913196","р-н Лаишевский с Сокуры ул Льва Толстого"
"1913197","р-н Лаишевский с Сокуры ул Поляна"
"232890","р-н Лениногорский с Урмышла ул Дружба"
"234807","р-н Лениногорский с Шугурово ул Карла Маркса"
"234370","р-н Лениногорский с Федотовка ул Верхняя"
"215082","р-н Алексеевский д Мордовский Булак ул Совхозная"
"233501","р-н Кукморский с Большой Кукмор ул Рустема Яхина"
"230523","р-н Кукморский с Большой Кукмор ул Набережная"
"233173","р-н Кукморский с Большой Кукмор ул Ильдара Юзеева"
"228647","р-н Кукморский с Большой Кукмор ул Парковая"
"1953570","р-н Азнакаевский тер. Автозаправочная станция"
"228614","р-н Зеленодольский д Айдарово ул Центральная"
"228571","р-н Кукморский с Каенсар ул Зеленая"
"1806253",""
"217839","р-н Арский г Арск ул Комсомольская"
"1858611","р-н Мамадышский г Мамадыш ул 50-летия Победы"
"1913344","р-н Елабужский г Елабуга пер Привалова"
"1918620","р-н Заинский г Заинск ул Дальняя"
"220711","р-н Арский г Арск ул Ф.Амирхана"
"237453","р-н Нижнекамский с Большое Афанасово ул Юбилейная"
"237294","р-н Нижнекамский д Николаевка"
"220127","р-н Арский г Арск ул Коммуны"
"216925","р-н Арский г Арск ул Мира"
"216279","р-н Арский г Арск ул Сызгановых"
"239472","р-н Нижнекамский с Шереметьевка"
"239039","р-н Нижнекамский с Сарсаз-Бли снт СТ Зай"
"238753","р-н Нижнекамский г Нижнекамск ул Менделеева"
"237210","р-н Нижнекамский г Нижнекамск ул Тукая"
"236657","р-н Нижнекамский г Нижнекамск ул Фикрята Табеева"
"226461","р-н Заинский с Онбия ул Речная"
"225661","р-н Заинский с Урсаево"
"211710","р-н Агрызский г Агрыз ул Шаралапова"
"211756","р-н Агрызский г Агрыз ул Восточная"
"237308","р-н Нижнекамский с Старошешминск ул Нижнекамская"
"236276","р-н Нижнекамский с Смыловка ул Полевая"
"226623","р-н Заинский г Заинск ул Нежная"
"227400","р-н Заинский г Заинск мкр 11-й"
"245736","р-н Тукаевский д Малая Шильна ул Советская"
"230094","р-н Заинский г Заинск ул Сары Садыковой"
"1866700","р-н Зеленодольский пгт Васильево тер. Гаражный массив Шевченко"
"238353","р-н Нижнекамский с Нижние Челны ул Вахитова"
"1929452","р-н Лаишевский с Сокуры ул Сенаторская"
"231864","р-н Кайбицкий п ж/д станции Куланга ул Шоссейная"
"233647","р-н Камско-Устьинский с Варварино ул Ленина"
"247800","р-н Тукаевский тер. СНТ Малиновка-1 ул Центральная"
"238147","р-н Менделеевский д Татарский Ахтиял ул Ключевая"
"235439","р-н Мензелинский г Мензелинск ул Некрасова"
"215842","р-н Альметьевский п Хазовка"
"228118","р-н Елабужский г Елабуга ул Хирурга Нечаева"
"245508","р-н Тукаевский с Бетьки ул Гагарина"
"242817","р-н Тукаевский с Бетьки ул Мира"
"226223","р-н Елабужский г Елабуга ул Малая Московская"
"243372","р-н Сармановский с Старый Кашир ул Комсомола"
"219221","р-н Арский д Иске-Юрт ул Поперечная"
"238276","р-н Пестречинский д Русское Ходяшево ул Зеленая"
"238952","р-н Пестречинский д Средние Девлизери ул Луговая"
"245746","р-н Тукаевский тер. СНТ Урожай ул 39-я"
"225608","р-н Елабужский г Елабуга ул Сосновая"
"204881","г Казань тер. СДТ Вишенка (КФМКБ)"
"242765","р-н Нурлатский г Нурлат пер Мифтахова"
"242196","р-н Нурлатский г Нурлат ул Бакирова"
"225352","р-н Высокогорский тер. ДНТ Тимошкино"
"225336","г Казань тер. Коллективный сад N7 СНТ ОАО КМПО"
"215860","р-н Алексеевский д Андреевка тер Паевые земли"
"219590","р-н Арский с Мурали"
"216701","р-н Арский с Нижние Метески ул Нижняя"
"239812","р-н Нурлатский п Некрасовка ул Речная"
"238501","р-н Нурлатский д Вишневая Поляна ул Клубная"
"240972","р-н Нурлатский с Степное Озеро ул Тихая"
"242632","р-н Нурлатский с Чулпаново ул Северная"
"216190","р-н Альметьевский г Альметьевск пл Габдуллы Тукая"
"210868","р-н Азнакаевский с Мальбагуш ул Джалиля"
"1806483",""
"1926648","р-н Лаишевский с Сокуры ул Изумрудная"
"232940","р-н Лениногорский г Лениногорск ул Яковлева"
"225603","р-н Дрожжановский с Большая Акса ул Кирова"
"219154","р-н Балтасинский кв-л 030101"
"1838075","р-н Тетюшский с Большая Турма тер. Промышленная зона"
"1885416","г Казань ул 5-я Куземетьевская"
"207290","г Казань ул Актанышская"
"208170","г Казань ул Поперечно-Боевая"
"208298","г Казань тер. СНТ Сад N1 НПО им Ленина"
